"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
24698,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",1,"Albánchez","","Municipality","Municipality"
24699,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",2,"Albox","","Municipality","Municipality"
24700,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",3,"Alcóntar","","Municipality","Municipality"
24701,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",4,"Arboleas","","Municipality","Municipality"
24702,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",5,"Armuña de Almanzora","","Municipality","Municipality"
24703,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",6,"Bacares","","Municipality","Municipality"
24704,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",7,"Bayarque","","Municipality","Municipality"
24705,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",8,"Cantoria","","Municipality","Municipality"
24706,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",9,"Chercos","","Municipality","Municipality"
24707,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",10,"Fines","","Municipality","Municipality"
24708,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",11,"Laroya","","Municipality","Municipality"
24709,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",12,"Líjar","","Municipality","Municipality"
24710,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",13,"Lúcar","","Municipality","Municipality"
24711,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",14,"Macael","","Municipality","Municipality"
24712,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",15,"Olula del Río","","Municipality","Municipality"
24713,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",16,"Oria","","Municipality","Municipality"
24714,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",17,"Partaloa","","Municipality","Municipality"
24715,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",18,"Purchena","","Municipality","Municipality"
24716,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",19,"Serón","","Municipality","Municipality"
24717,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",20,"Sierro","","Municipality","Municipality"
24718,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",21,"Somontín","","Municipality","Municipality"
24719,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",22,"Suflí","","Municipality","Municipality"
24720,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",23,"Taberno","","Municipality","Municipality"
24721,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",24,"Tíjola","","Municipality","Municipality"
24722,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",25,"Urrácal","","Municipality","Municipality"
24723,213,"ESP","Spain",1,"Andalucía",1,"Almería",1,"n.a. (15)",26,"Zurgena","","Municipality","Municipality"
24724,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",27,"Alcudia de Monteagud","","Municipality","Municipality"
24725,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",28,"Benitagla","","Municipality","Municipality"
24726,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",29,"Benizalón","","Municipality","Municipality"
24727,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",30,"Castro de Filabres","","Municipality","Municipality"
24728,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",31,"Cóbdar","","Municipality","Municipality"
24729,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",32,"Lubrín","","Municipality","Municipality"
24730,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",33,"Lucainena de las Torres","","Municipality","Municipality"
24731,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",34,"Olula de Castro","","Municipality","Municipality"
24732,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",35,"Senés","","Municipality","Municipality"
24733,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",36,"Sorbas","","Municipality","Municipality"
24734,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",37,"Tabernas","","Municipality","Municipality"
24735,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",38,"Tahal","","Municipality","Municipality"
24736,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",39,"Turrillas","","Municipality","Municipality"
24737,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",40,"Uleila del Campo","","Municipality","Municipality"
24738,213,"ESP","Spain",1,"Andalucía",1,"Almería",2,"n.a. (16)",41,"Velefique","","Municipality","Municipality"
24739,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",42,"Abla","","Municipality","Municipality"
24740,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",43,"Abrucena","","Municipality","Municipality"
24741,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",44,"Alboloduy","","Municipality","Municipality"
24742,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",45,"Alhabia","","Municipality","Municipality"
24743,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",46,"Alsodux","","Municipality","Municipality"
24744,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",47,"Fiñana","","Municipality","Municipality"
24745,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",48,"Gérgal","","Municipality","Municipality"
24746,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",49,"Las Tres Villas","","Municipality","Municipality"
24747,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",50,"Nacimiento","","Municipality","Municipality"
24748,213,"ESP","Spain",1,"Andalucía",1,"Almería",3,"n.a. (17)",51,"Santa Cruz de Marchena","","Municipality","Municipality"
24749,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",52,"Alcolea","","Municipality","Municipality"
24750,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",53,"Alhama de Almería","","Municipality","Municipality"
24751,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",54,"Alicún","","Municipality","Municipality"
24752,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",55,"Almócita","","Municipality","Municipality"
24753,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",56,"Alsodux","","Municipality","Municipality"
24754,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",57,"Bayárcal","","Municipality","Municipality"
24755,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",58,"Beires","","Municipality","Municipality"
24756,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",59,"Bentarique","","Municipality","Municipality"
24757,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",60,"Canjáyar","","Municipality","Municipality"
24758,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",61,"Fondón","","Municipality","Municipality"
24759,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",62,"Huécija","","Municipality","Municipality"
24760,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",63,"Illar","","Municipality","Municipality"
24761,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",64,"Instinción","","Municipality","Municipality"
24762,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",65,"Láujar de Andarax","","Municipality","Municipality"
24763,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",66,"Ohanes","","Municipality","Municipality"
24764,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",67,"Padules","","Municipality","Municipality"
24765,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",68,"Paterna del Río","","Municipality","Municipality"
24766,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",69,"Rágol","","Municipality","Municipality"
24767,213,"ESP","Spain",1,"Andalucía",1,"Almería",4,"n.a. (18)",70,"Terque","","Municipality","Municipality"
24768,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",71,"Almería","","Municipality","Municipality"
24769,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",72,"Benahadux","","Municipality","Municipality"
24770,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",73,"Carboneras","","Municipality","Municipality"
24771,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",74,"Gádor","","Municipality","Municipality"
24772,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",75,"Huércal de Almería","","Municipality","Municipality"
24773,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",76,"Níjar","","Municipality","Municipality"
24774,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",77,"Pechina","","Municipality","Municipality"
24775,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",78,"Rioja","","Municipality","Municipality"
24776,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",79,"Santa Fe de Mondújar","","Municipality","Municipality"
24777,213,"ESP","Spain",1,"Andalucía",1,"Almería",5,"n.a. (19)",80,"Viator","","Municipality","Municipality"
24778,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",81,"Adra","","Municipality","Municipality"
24779,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",82,"Berja","","Municipality","Municipality"
24780,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",83,"Dalías","","Municipality","Municipality"
24781,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",84,"El Ejido","","Municipality","Municipality"
24782,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",85,"Enix","","Municipality","Municipality"
24783,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",86,"Felix","","Municipality","Municipality"
24784,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",87,"La Mojonera","","Municipality","Municipality"
24785,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",88,"Roquetas de Mar","","Municipality","Municipality"
24786,213,"ESP","Spain",1,"Andalucía",1,"Almería",6,"n.a. (20)",89,"Vícar","","Municipality","Municipality"
24787,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",90,"Antas","","Municipality","Municipality"
24788,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",91,"Bédar","","Municipality","Municipality"
24789,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",92,"Cuevas del Almanzora","","Municipality","Municipality"
24790,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",93,"Garrucha","","Municipality","Municipality"
24791,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",94,"Huércal-Overa","","Municipality","Municipality"
24792,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",95,"Los Gallardos","","Municipality","Municipality"
24793,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",96,"Mojácar","","Municipality","Municipality"
24794,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",97,"Pulpí","","Municipality","Municipality"
24795,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",98,"Turre","","Municipality","Municipality"
24796,213,"ESP","Spain",1,"Andalucía",1,"Almería",7,"n.a. (21)",99,"Vera","","Municipality","Municipality"
24797,213,"ESP","Spain",1,"Andalucía",1,"Almería",8,"n.a. (22)",100,"Chirivel","","Municipality","Municipality"
24798,213,"ESP","Spain",1,"Andalucía",1,"Almería",8,"n.a. (22)",101,"María","","Municipality","Municipality"
24799,213,"ESP","Spain",1,"Andalucía",1,"Almería",8,"n.a. (22)",102,"Vélez-Blanco","","Municipality","Municipality"
24800,213,"ESP","Spain",1,"Andalucía",1,"Almería",8,"n.a. (22)",103,"Vélez-Rubio","","Municipality","Municipality"
24801,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",9,"Bahía de Cádiz",104,"Cádiz","","Municipality","Municipality"
24802,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",9,"Bahía de Cádiz",105,"Chiclana de la Frontera","","Municipality","Municipality"
24803,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",9,"Bahía de Cádiz",106,"El Puerto de Santa María","","Municipality","Municipality"
24804,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",9,"Bahía de Cádiz",107,"Puerto Real","","Municipality","Municipality"
24805,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",9,"Bahía de Cádiz",108,"San Fernando","","Municipality","Municipality"
24806,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",10,"Campiña de Jerez",109,"Jerez de la Frontera","","Municipality","Municipality"
24807,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",10,"Campiña de Jerez",110,"San José del Valle","","Municipality","Municipality"
24808,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",111,"Algeciras","","Municipality","Municipality"
24809,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",112,"Castellar de la Frontera","","Municipality","Municipality"
24810,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",113,"Jimena de la Frontera","","Municipality","Municipality"
24811,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",114,"La Línea de la Concepción","","Municipality","Municipality"
24812,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",115,"Los Barrios","","Municipality","Municipality"
24813,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",116,"San Roque","","Municipality","Municipality"
24814,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",11,"Campo de Gibraltar",117,"Tarifa","","Municipality","Municipality"
24815,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",12,"Costa Noroeste",118,"Chipiona","","Municipality","Municipality"
24816,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",12,"Costa Noroeste",119,"Rota","","Municipality","Municipality"
24817,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",12,"Costa Noroeste",120,"Sanlúcar de Barrameda","","Municipality","Municipality"
24818,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",12,"Costa Noroeste",121,"Trebujena","","Municipality","Municipality"
24819,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",122,"Alcalá de los Gazules","","Municipality","Municipality"
24820,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",123,"Barbate","","Municipality","Municipality"
24821,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",124,"Benalup-Casas Viejas","","Municipality","Municipality"
24822,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",125,"Conil de la Frontera","","Municipality","Municipality"
24823,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",126,"Medina-Sidonia","","Municipality","Municipality"
24824,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",127,"Paterna de Rivera","","Municipality","Municipality"
24825,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",13,"La Janda",128,"Vejer de la Frontera","","Municipality","Municipality"
24826,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",129,"Alcalá del Valle","","Municipality","Municipality"
24827,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",130,"Algar","","Municipality","Municipality"
24828,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",131,"Algodonales","","Municipality","Municipality"
24829,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",132,"Arcos de la Frontera","","Municipality","Municipality"
24830,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",133,"Benaocaz","","Municipality","Municipality"
24831,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",134,"Bornos","","Municipality","Municipality"
24832,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",135,"El Bosque","","Municipality","Municipality"
24833,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",136,"El Gastor","","Municipality","Municipality"
24834,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",137,"Espera","","Municipality","Municipality"
24835,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",138,"Grazalema","","Municipality","Municipality"
24836,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",139,"Jerez de la Frontera","","Municipality","Municipality"
24837,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",140,"Olvera","","Municipality","Municipality"
24838,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",141,"Prado del Rey","","Municipality","Municipality"
24839,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",142,"Puerto Serrano","","Municipality","Municipality"
24840,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",143,"Setenil de las Bodegas","","Municipality","Municipality"
24841,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",144,"Torre Alháquime","","Municipality","Municipality"
24842,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",145,"Ubrique","","Municipality","Municipality"
24843,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",146,"Villaluenga del Rosario","","Municipality","Municipality"
24844,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",147,"Villamartín","","Municipality","Municipality"
24845,213,"ESP","Spain",1,"Andalucía",2,"Cádiz",14,"Sierra de Cádiz",148,"Zahara","","Municipality","Municipality"
24846,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",149,"Aguilar de la Frontera","","Municipality","Municipality"
24847,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",150,"Fernán-Núñez","","Municipality","Municipality"
24848,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",151,"La Rambla","","Municipality","Municipality"
24849,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",152,"Montalbán de Córdoba","","Municipality","Municipality"
24850,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",153,"Montemayor","","Municipality","Municipality"
24851,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",154,"Montilla","","Municipality","Municipality"
24852,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",155,"Monturque","","Municipality","Municipality"
24853,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",156,"Moriles","","Municipality","Municipality"
24854,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",157,"Puente Genil","","Municipality","Municipality"
24855,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",15,"Campiña Sur",158,"Santaella","","Municipality","Municipality"
24856,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",159,"Alcaracejos","","Municipality","Municipality"
24857,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",160,"Añora","","Municipality","Municipality"
24858,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",161,"Belalcázar","","Municipality","Municipality"
24859,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",162,"Belmez","","Municipality","Municipality"
24860,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",163,"Cardeña","","Municipality","Municipality"
24861,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",164,"Conquista","","Municipality","Municipality"
24862,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",165,"Dos Torres","","Municipality","Municipality"
24863,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",166,"El Guijo","","Municipality","Municipality"
24864,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",167,"El Viso","","Municipality","Municipality"
24865,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",168,"Fuente la Lancha","","Municipality","Municipality"
24866,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",169,"Fuente Obejuna","","Municipality","Municipality"
24867,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",170,"Hinojosa del Duque","","Municipality","Municipality"
24868,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",171,"La Granjuela","","Municipality","Municipality"
24869,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",172,"Los Blázque","","Municipality","Municipality"
24870,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",173,"Pedroche","","Municipality","Municipality"
24871,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",174,"Peñarroya-Pueblonuevo","","Municipality","Municipality"
24872,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",175,"Pozoblanco","","Municipality","Municipality"
24873,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",176,"Santa Eufemia","","Municipality","Municipality"
24874,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",177,"Torrecampo","","Municipality","Municipality"
24875,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",178,"Valsequillo","","Municipality","Municipality"
24876,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",179,"Villanueva de Córdoba","","Municipality","Municipality"
24877,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",180,"Villanueva del Duque","","Municipality","Municipality"
24878,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",16,"n.a. (86)",181,"Villaralto","","Municipality","Municipality"
24879,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",182,"Adamuz","","Municipality","Municipality"
24880,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",183,"Espiel","","Municipality","Municipality"
24881,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",184,"Hornachuelos","","Municipality","Municipality"
24882,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",185,"Montoro","","Municipality","Municipality"
24883,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",186,"Obejo","","Municipality","Municipality"
24884,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",187,"Villaharta","","Municipality","Municipality"
24885,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",188,"Villanueva del Rey","","Municipality","Municipality"
24886,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",17,"n.a. (87)",189,"Villaviciosa de Córdoba","","Municipality","Municipality"
24887,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",190,"Almodóvar del Río","","Municipality","Municipality"
24888,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",191,"Bujalance","","Municipality","Municipality"
24889,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",192,"Cañete de las Torres","","Municipality","Municipality"
24890,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",193,"Castro del Río","","Municipality","Municipality"
24891,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",194,"Córdoba","","Municipality","Municipality"
24892,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",195,"El Carpio","","Municipality","Municipality"
24893,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",196,"Espejo","","Municipality","Municipality"
24894,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",197,"La Victoria","","Municipality","Municipality"
24895,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",198,"Pedro Abad","","Municipality","Municipality"
24896,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",199,"Posadas","","Municipality","Municipality"
24897,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",200,"Villa del Río","","Municipality","Municipality"
24898,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",18,"n.a. (88)",201,"Villafranca de Córdoba","","Municipality","Municipality"
24899,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",19,"n.a. (89)",202,"Fuente Palmera","","Municipality","Municipality"
24900,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",19,"n.a. (89)",203,"Palma del Río","","Municipality","Municipality"
24901,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",204,"Almodóvar del Río","","Municipality","Municipality"
24902,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",205,"Fuente Palmera","","Municipality","Municipality"
24903,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",206,"Guadalcázar","","Municipality","Municipality"
24904,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",207,"La Carlota","","Municipality","Municipality"
24905,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",208,"La Rambla","","Municipality","Municipality"
24906,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",209,"La Victoria","","Municipality","Municipality"
24907,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",20,"n.a. (90)",210,"San Sebastián de los Ballesteros","","Municipality","Municipality"
24908,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",21,"n.a. (91)",211,"Baena","","Municipality","Municipality"
24909,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",21,"n.a. (91)",212,"Benamejí","","Municipality","Municipality"
24910,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",21,"n.a. (91)",213,"Cabra","","Municipality","Municipality"
24911,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",21,"n.a. (91)",214,"Doña Mencía","","Municipality","Municipality"
24912,213,"ESP","Spain",1,"Andalucía",3,"Córdoba",21,"n.a. (91)",215,"Encinas Reales","","Municipality","Municipality"
